city,名称,id,纬度,经度,评价分数,介绍,封面图片
乌鲁木齐,长江路圆点桌球厅,145774201,43.79054,87.59448,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,第五季台球俱乐部,145775376,43.911549,87.544552,0.0,,https://dimg04.c-ctrip.com/images/0HJ6x12000g30nmsr3F7E.jpg
乌鲁木齐,奥斯卡国际影城(躺式情侣厅共3个),145781061,43.793999,87.616402,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,探界Ps5·Xbox·Switch电动社主机游戏体验店,145794191,43.842592,87.519881,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,童享乐DIY益智园(乌鲁木齐德汇万达广场店),145795857,43.787738,87.58684,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,德迈商汇新疆乌市俱乐部,145801078,43.800265,87.593736,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,万合桌球,145804208,43.836657,87.519018,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,尚IN影咖私人影院,145814192,43.843019,87.518246,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,星标桌球俱乐部,145820980,43.81259,87.463724,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,英森台球俱乐部(安居北路西四巷店),145834078,43.830592,87.602823,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,镭战大联盟真人CS(乌鲁木齐经开万达广场店),145834088,43.840785,87.51831,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,星乔台球,145840923,43.812746,87.549419,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,无双乔氏台球会馆(百商广场店),145860885,43.860534,87.588414,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,叶子的黑八台球俱乐部,145860897,43.836185,87.552807,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,联小玩VR2 PS5·Switch·XBOX电玩体验馆,145870715,43.902509,87.58687,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,Zu个局潮级养生足疗·水系头疗·唐采SPA(喀什路机场店),145870804,43.886447,87.535103,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,沸点桌球会所,145870814,43.806723,87.620071,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,新疆体育中心-综合训练馆,145900660,43.87802,87.56264,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,新红山澡堂,145910519,43.804464,87.5948,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,众联博艺武术散打跆拳道(北京路校区),145930544,43.857763,87.569233,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,中影国际影城(百商广场店),145930573,43.860462,87.588825,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,广平棋牌室,145963338,43.82726,87.565909,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,红山浴池,145965346,43.807275,87.617594,0.0,,https://dimg04.c-ctrip.com/images/0HJ2i12000g8s2dqnF1D7.jpg
乌鲁木齐,启梦轮滑(百商广场店),145973287,43.860534,87.588414,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,DT篮球俱乐部,145980046,43.84473,87.530702,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,台球俱乐部,145984310,43.776272,87.616344,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,威灵格台球俱乐部(绿城旗舰店),145984369,43.873101,87.611457,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,马良桌球俱乐部(唐山路店),148630783,43.903103,87.568128,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,喜番里棋牌(万科生活广场店),148636508,43.913281,87.592993,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,重炮拳击俱乐部,148639381,43.882231,87.664401,0.0,,https://dimg04.c-ctrip.com/images/0HJ0g12000g6m79zxDCEB.jpg
乌鲁木齐,夜色养生桑拿会所,148641534,43.806508,87.598556,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,5D动感影院(乐福城市生活广场店),148650199,43.818301,87.613954,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,风云台球·常聚阁棋牌,148651304,43.80177,87.598312,0.0,,https://dimg04.c-ctrip.com/images/0HJ1a12000g8xj4ybEF30.jpg
乌鲁木齐,乔巴桌球,148656005,43.899694,87.570362,0.0,,https://dimg04.c-ctrip.com/images/0HJ1512000g2tbzsg6477.jpg
乌鲁木齐,多乐台球(大绿谷五分店),148665677,43.837229,87.492286,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,头屯河谷森林公园金鳞湖,148665703,44.001205,87.34964,0.0,,https://dimg04.c-ctrip.com/images/0HJ3r12000g2ufuqq9F71.jpg
乌鲁木齐,米可宝贝游泳馆(中海·会展九里店),148668604,43.881555,87.633934,0.0,,https://dimg04.c-ctrip.com/images/0HJ4y12000g8pkfu94CA4.jpg
乌鲁木齐,弹小娱自助台球室(百万庄机械城店),148678109,43.858213,87.603872,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,蓝陵儿童乐园,148694533,43.890193,87.666218,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,西南台球俱乐部,148694584,43.836548,87.60428,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,莱昂保罗击剑俱乐部(经开区文体中心),148697428,43.839497,87.509345,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,谈小娱24h自助台球(万科都会传奇店),148771164,43.821022,87.573049,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,零乔台球,148780699,43.963509,87.645435,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,爵美乐·来力台球俱乐部(铁路局店),148794095,43.86865,87.560129,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,康华农庄采摘园,145320611,43.977924,87.432363,0.0,,https://dimg04.c-ctrip.com/images/0HJ6n12000g6qtp1cCF20.jpg
乌鲁木齐,朱老汉无公害蟠桃园,145320643,43.814325,87.492326,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,吉三泉水库,145360073,44.08075,87.609681,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,煜林体育大湾球馆,145389674,43.774675,87.634807,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,随浴而安洗浴足疗,145469116,43.813569,87.552061,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,891汽车文化美食游乐园,145655517,43.965511,87.684898,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,伯爵桌球俱乐部,145675145,43.825621,87.591713,0.0,,https://dimg04.c-ctrip.com/images/0HJ4e12000g2woqif5E7D.jpg
乌鲁木齐,强盛桌球,145880780,43.863865,87.302473,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,万王之王网咖,145950358,43.793924,87.665153,0.0,,https://dimg04.c-ctrip.com/images/0HJ5o12000g316sqj0BFD.jpg
乌鲁木齐,星八台球,145990007,43.884417,87.435968,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,黑石桌球,146009653,43.938559,87.628922,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,英冠桌球厅,146019679,43.888717,87.522848,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,扶榣沉浸式RPG互动演绎剧场,146019689,43.866067,87.584988,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,拉斯维加斯台球,146019737,43.758235,87.631017,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,王军雀友星牌台球城,146022776,43.808424,87.593302,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,八洛克台球,146032658,43.979656,87.4992,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,BF篮球馆,146039372,43.951071,87.658784,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,小精灵乒乓球馆,146053549,43.798889,87.616551,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,亿霖汗蒸养生馆,146054078,43.830401,87.604709,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,煌庭洗浴会所,146062373,43.866322,87.589435,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,球动力台球厅,146088865,43.901527,87.518794,0.0,,https://dimg04.c-ctrip.com/images/0HJ6j12000g33cs7h6F7F.jpg
乌鲁木齐,青柠私幕(瑞达店),146098958,43.767731,87.625925,0.0,,https://dimg04.c-ctrip.com/images/0HJ4l12000g2t8in5112C.jpg
乌鲁木齐,乌鲁木齐西域武道益宝贝跆拳道馆,146103047,43.898879,87.525438,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,游戏基地GAME BASE,146108728,43.834066,87.557929,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,众腾台球俱乐部,146128985,43.938022,87.526566,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,众联博艺武术散打跆拳道(银川路校区),146141973,43.863643,87.59333,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,黑豹竞速(恒大嘉凯店),146148668,43.870271,87.634846,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,金山谷台球俱乐部,146148741,43.826863,87.497039,0.0,,https://dimg04.c-ctrip.com/images/0HJ3c12000g8m5wn22800.jpg
乌鲁木齐,漫步君台球厅,146165836,43.914969,87.629158,0.0,,https://dimg04.c-ctrip.com/images/0HJ4312000g2vbnr94B59.jpg
乌鲁木齐,勇盛台球俱乐部,146165839,43.868315,87.656943,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,环游嘉年华(天山万科广场店),146165965,43.758418,87.62783,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,九洲汗蒸能量养生馆,148577890,43.847221,87.591223,0.0,,https://dimg04.c-ctrip.com/images/0HJ5n12000g6v31ro9655.jpg
乌鲁木齐,磐石桌球健身棋牌(天津北路),148580809,43.877593,87.57481,0.0,,https://dimg04.c-ctrip.com/images/0HJ4c12000g6vzyxg9C81.jpg
乌鲁木齐,君康能阳光屋(新疆香槟水岸店),148591680,43.863147,87.523531,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,动感嘉年华动漫城,148723530,43.836888,87.522656,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,球鞋浴场(国际机场店),148733044,43.890105,87.482648,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,营见露营基地,148742628,43.815283,87.791192,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,禅武武术馆,148742691,43.900836,87.516923,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,上校台球俱乐部,148742710,43.899134,87.570609,0.0,,https://dimg04.c-ctrip.com/images/0HJ6d12000g66zrup897C.jpg
乌鲁木齐,英里台球俱乐部,148752228,43.806051,87.645051,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,A888台球俱乐部(丝路新天地店),148752270,43.767456,87.6256,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,儿童乐园,149269528,43.879839,87.609575,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,夹夹有娃(经开万达店),149269552,43.841863,87.51774,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,吉康专业修脚,149269581,43.749895,87.565512,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,海悦国际商务台球馆,149273517,43.818963,87.607831,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,康居会所,149308496,43.901937,87.590726,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,明园新时代商务KTV,151081879,43.832509,87.586721,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,美聚休闲健身馆,151252183,43.9248,87.569807,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,西域之星武术健身俱乐部(天山区分馆),151252258,43.793702,87.669391,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,健力美健身馆,151257067,43.794611,87.604438,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,多乐台球(云杉·城市奥莱店),151272049,43.868941,87.561951,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,美伽普拉提塑美馆,151275154,43.877819,87.633665,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,云击台球俱乐部,151281822,43.903271,87.571171,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,艺伽瑜伽普拉提(南屏街店),151291786,43.87229,87.434022,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,斑马电竞馆(会展中心店),151294863,43.876391,87.629364,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,中8名仕台球俱乐部,151301385,43.910063,87.443784,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,1995乔氏台球馆,151301386,43.836066,87.653039,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,Igym健身工作室,151347366,43.770897,87.643052,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,山鱼亭,150161333,43.868201,87.615779,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,极地篮球,150166994,43.803109,87.563558,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,兰梦足浴,150170177,43.962945,87.628011,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,叁马·壹号铁趣森林,150199725,43.808333,87.593576,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,康怡养会足道·水疗,150332561,43.802361,87.543563,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,Amigo Trap阿米果露营,150335717,43.828483,87.632337,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,第9星球(德港万达广场店),150336700,43.87716,87.533787,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,御龙足道,150361132,43.958284,87.626139,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,尚善古法头疗(新世界广场店),150361211,43.879906,87.583441,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,米东区米古里西域水游城旅游中心,150370676,43.960255,87.643036,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,大派电影片场(新疆店),150370741,43.867169,87.560101,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,大堂足道养生,150370780,43.945966,87.334058,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,文武跆拳道,150373834,43.887066,87.582725,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,悦来悦好足浴养生,150373838,43.841779,87.499287,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,党史宣教展厅,150380239,43.910795,87.57133,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,御品养身(朝阳雅居店),150380268,43.963982,87.624486,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,聚力台球俱乐部,150380316,43.772006,87.595923,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,时光KTV,150389778,43.794701,87.595315,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,云轩阁足道,150389801,43.861832,87.304371,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,新疆艺术学院(金桥校区)-学生浴室,150399410,43.839569,87.416241,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,捷越篮球馆,150408821,43.934782,87.628483,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,理疗推拿,150408854,43.882488,87.662318,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,蜀中推拿理疗,150408921,43.776513,87.65538,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,莲花汇休闲娱乐KTV,150408928,43.835631,87.527447,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,丝绸之路经济带旅游集散中心,150421561,43.84441,87.527887,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,观仪养生会所(世纪金龙时代广场店),150422492,43.804166,87.607893,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,山与纪念馆,150437401,43.870735,87.632401,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,立健推拿保健中心,150437424,43.955103,87.692164,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,鑫润乔台球,150443052,43.821082,87.698414,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,奚胜按摩推拿店,150443108,43.837038,87.655014,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,依家健身,151311172,43.835619,87.525592,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,向日葵游泳馆(天山区爱乐鲸喜店),151314219,43.797371,87.658179,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,木人巷沉浸剧情密室(汇嘉时代广场北京路店),151314230,43.875041,87.556907,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,CHAO·健身,151320858,43.87339,87.558048,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,游视界电竞网咖,151330596,43.788296,87.467649,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,头屯河农场室外篮球场,151330598,43.869992,87.303986,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,众联博艺体育搏击(青岛路馆),151333603,43.879554,87.537328,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,快8台球俱乐部,150176882,43.89132,87.544737,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,皇城足道,150186610,43.922503,87.571612,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,财神殿,150186684,43.883088,87.614315,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,明珠国际商务台球馆,150186704,43.821295,87.591585,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,星期八台球,150196520,43.958103,87.639,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,御雅足道,150196539,43.89052,87.659319,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,名将·羽毛球馆(156馆),150196582,43.803272,87.562332,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,悟空台球厅,150196609,43.795552,87.67141,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,蓝蓝台球馆,150196622,43.750882,87.566955,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,星乔·独牙台球俱乐部,150200766,43.884025,87.634686,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,水磨沟区七道湾北路康一堂推拿馆,150206329,43.879417,87.642766,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,名角美容足疗养生会所,150206392,43.87344,87.42617,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,疆渝盲人按摩,150209635,43.922672,87.570048,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,丝路驿站马背部落,150216268,43.855406,87.576352,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,庆有康复推拿,150216273,43.870896,87.425294,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,华宇娱乐动漫城,150235893,43.808886,87.595331,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,恋爱博物馆(OL星辰汇店),150240018,43.80018,87.608362,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,博悦铭仕台球俱乐部,148538401,43.773993,87.468739,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,狼吉猩,148541316,43.86031,87.535323,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,桌尔不凡·剧中人,148548347,43.868069,87.580202,0.0,,https://dimg04.c-ctrip.com/images/0HJ0y12000g2z9w5974D0.jpg
乌鲁木齐,无直线嗨八台球店(二分店),148558203,43.897126,87.573278,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,新视界VR·PS5·SWITCH电玩体验馆,148562153,43.87248,87.558696,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,蜗艾蜗家艾公馆(金碧华府店),148562679,43.802653,87.609589,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,九州台球俱乐部,148571006,43.874831,87.583482,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,逆时空·科技抗衰美肤(吾悦广场店),148601484,43.879536,87.631232,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,吉木的萌小宠(会展吾悦店),148616997,43.879695,87.630965,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,恰优益智玩学馆(天山万科广场店),148617101,43.75847,87.627623,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,新疆维吾尔自治州图书馆中亚南路社区分管,148621010,43.880402,87.532079,0.0,,https://dimg04.c-ctrip.com/images/fd/tg/g1/M06/FC/24/CghzflW7H_iATdynAAA-FlXAIeA738.jpg
乌鲁木齐,美丽田园(时代广场店),148621029,43.804121,87.609294,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,格拉度台球俱乐部(西域店),148866382,43.769287,87.644399,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,迪泰酒店夜总会商务会所,149323435,43.849572,87.569946,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
乌鲁木齐,UP电竞酒(乌鲁木齐高铁宝能城店),149629641,43.837803,87.520595,0.0,,https://dimg04.c-ctrip.com/images/0102u1200086k28vc0A5C.jpg
